BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster,Segment
7.004433399,1,5.398162702,5.398162702,0,0,0.166667,0.166667,0,0,0,2,7.090909822,5.846023727,6.437327469,0,12,3,EMI Users
5.819948856,1,7.686680994,7.103330286,6.871215768,0,1,0.166667,1,0,0,35,8.699681401,7.749991811,5.594119814,0.181818,12,2,Inactive Customers
3.482847873,1,5.253633759,0,5.253633759,0,1,0,0.833333,0,0,6,7.313886832,4.742356196,4.497660975,0.5,6,0,Cash Advance Lovers
7.2741961,1,5.409142922,0,5.409142922,0,0.666667,0,0.666667,0,0,8,7.313886832,6.435467991,6.720795346,0,12,0,Cash Advance Lovers
7.375084692,0.818182,0,0,0,5.590977585,0,0,0,0.083333,1,0,8.006700845,6.497088796,6.164590407,0,12,1,Big Spenders
8.235610931,1,6.669396562,5.70448223,6.191769267,6.869014313,0.333333,0.083333,0.25,0.083333,2,11,8.412054873,7.527379373,7.266267597,0,12,2,Inactive Customers
7.776322984,1,0,0,0,7.936269604,0,0,0,0.083333,2,0,8.006700845,6.075723539,7.010320216,0,12,1,Big Spenders
5.806804517,1,4.991928067,4.991928067,0,7.944606937,0.5,0.5,0,0.916667,20,6,8.006700845,8.44438805,7.385703591,0.916667,12,1,Big Spenders
8.375527976,1,8.644488178,7.403396196,8.303556803,0,1,0.083333,1,0,0,34,8.612685173,7.548786526,7.299905191,0,12,2,Inactive Customers
3.653741354,1,6.860454006,0,6.860454006,0,1,0,1,0,0,12,7.601402335,6.845216026,5.113739891,0.916667,12,0,Cash Advance Lovers
7.421727336,1,7.342669151,7.249449571,4.930870326,6.802757566,1,1,0.25,0.083333,2,32,8.853808275,6.631223239,5.917257812,0,12,2,Inactive Customers
7.290972435,1,7.82401401,5.411601408,7.730583323,0,1,0.166667,1,0,0,36,8.160803921,6.518339282,6.046994623,0,12,2,Inactive Customers
7.640519157,1,6.930397009,6.930397009,0,6.701418889,0.25,0.25,0,0.333333,4,7,8.006700845,6.349068977,6.397335894,0,12,1,Big Spenders
9.69649097,1,8.522316047,8.184081302,7.274638936,5.798177918,1,0.833333,1,0.083333,2,143,9.798182591,8.514837491,8.544517395,0,12,2,Inactive Customers
2.209513645,0.545455,4.81688872,0,4.81688872,0,0.5,0,0.416667,0,0,6,8.131824785,5.337075064,5.123296626,0.8,12,0,Cash Advance Lovers
7.859980464,1,6.131487325,6.047372179,3.640739079,0,0.333333,0.333333,0.083333,0,0,11,7.972810784,6.372819869,7.223289391,0,12,3,EMI Users
4.068873255,1,6.668177421,5.952827663,5.999234284,0,1,1,1,0,0,27,8.160803921,6.530664503,5.10682496,1,12,2,Inactive Customers
7.098882655,1,6.775000727,0,6.775000727,8.944407561,0.666667,0,0.666667,0.25,5,8,8.160803921,9.019530563,5.70112375,0.818182,12,0,Cash Advance Lovers
5.160956405,1,7.171994707,6.821979502,5.954904292,0,0.916667,0.583333,0.75,0,0,25,8.294299609,6.862746891,5.229049407,0.3,12,2,Inactive Customers
3.011215094,1,5.816515745,0,5.816515745,0,1,0,1,0,0,12,8.517393171,6.215286524,4.253266285,0.166667,12,0,Cash Advance Lovers
3.212973199,0.363636,4.826311735,4.826311735,0,0,0.083333,0.083333,0,0,0,1,7.824445931,5.830490209,5.086595958,0.333333,12,3,EMI Users
8.021189336,1,7.252727007,7.148322159,4.948618036,7.205280969,0.666667,0.416667,0.416667,0.25,4,13,9.350189267,6.727703157,6.493633559,0,12,2,Inactive Customers
6.292645416,0.818182,0,0,0,7.739733829,0,0,0,0.166667,2,0,7.090909822,7.801709194,5.560127462,0.125,12,1,Big Spenders
5.856051877,0.909091,9.38254846,8.982179254,8.27392091,0,1,1,0.416667,0,0,103,8.699681401,9.379816549,5.06059024,0.6,12,2,Inactive Customers
7.40059889,1,0,0,0,5.074670307,0,0,0,0.333333,6,0,7.438971592,6.143952369,6.193361741,0,12,1,Big Spenders
6.98876291,1,2.388762789,0,2.388762789,0,0.142857,0,0.142857,0,0,1,7.550135342,5.236036838,8.888030057,0,7,1,Big Spenders
6.88136833,1,4.615120517,4.615120517,0,3.649886307,0.083333,0.083333,0,0.166667,2,1,6.908754779,5.765900845,6.361177297,0,12,1,Big Spenders
7.023009422,1,5.314190716,4.795790546,4.421247348,4.382500123,0.333333,0.083333,0.25,0.083333,1,5,7.090909822,5.943854713,6.297185615,0,12,3,EMI Users
7.377078299,1,0,0,0,5.099376838,0,0,0,0.25,3,0,7.496097345,6.308864707,6.035376941,0,12,1,Big Spenders
7.43661411,1,6.17376527,6.17376527,0,6.753025405,0.583333,0.583333,0,0.25,3,8,7.601402335,7.842850925,6.632372719,0.083333,12,1,Big Spenders
7.832845181,1,7.752403919,6.775788376,7.280552557,0,1,0.75,1,0,0,83,8.006700845,8.290101507,6.872232891,0,12,2,Inactive Customers
4.706801518,1,7.333918039,7.333918039,0,0,1,1,0,0,0,12,7.090909822,7.427825773,4.838034561,0.111111,12,3,EMI Users
6.450247178,0.545455,4.334017415,0,4.334017415,0,0.333333,0,0.333333,0,0,5,7.090909822,7.285948123,5.445294767,0,12,3,EMI Users
4.597667763,1,6.929751577,0,6.929751577,0,1,0,1,0,0,88,8.006700845,6.985897312,5.230835574,0.5,12,0,Cash Advance Lovers
8.116187081,1,6.17586727,0,6.17586727,7.473719913,0.833333,0,0.75,0.166667,3,10,8.160803921,7.14409666,6.580459046,0,12,0,Cash Advance Lovers
5.160385736,0.181818,7.350419828,7.350419828,0,0,0.083333,0.083333,0,0,0,2,7.313886832,9.047299776,7.055306757,0,12,3,EMI Users
8.745406604,1,0,0,0,8.12750482,0,0,0,0.25,9,0,9.25922577,7.486210239,7.430542273,0,12,1,Big Spenders
7.170545994,1,0,0,0,8.283130379,0,0,0,0.5,11,0,7.824445931,7.642576494,5.593872247,0.166667,8,1,Big Spenders
2.423758375,0.363636,5.783825182,0,5.783825182,0,0.75,0,0.75,0,0,9,7.313886832,6.320982748,4.073140316,0,12,0,Cash Advance Lovers
3.181522474,0.454545,6.106933797,0,6.106933797,0,1,0,1,0,0,18,7.313886832,5.663131688,3.762548694,0.083333,12,0,Cash Advance Lovers
6.31762184,0.636364,0,0,0,6.884140661,0,0,0,0.25,4,0,7.496097345,7.002846212,4.744440677,0,12,1,Big Spenders
3.979902527,0.818182,0,0,0,6.526735077,0,0,0,0.166667,3,0,8.006700845,6.919802273,5.051860919,0.142857,12,1,Big Spenders
4.167038673,1,4.988389685,4.988389685,0,6.202785883,0.090909,0.090909,0,0.090909,1,2,7.313886832,6.411073595,4.353502718,0,11,3,EMI Users
7.383469605,1,7.031387839,7.031387839,0,6.527264509,1,1,0,0.166667,4,19,7.824445931,7.05086771,6.905325847,0,12,2,Inactive Customers
3.962358432,1,5.955552355,4.795790546,5.583082689,0,0.666667,0.083333,0.583333,0,0,10,8.699681401,5.368382785,5.058980686,0.222222,12,0,Cash Advance Lovers
5.084458708,1,6.800671056,6.800671056,0,0,0.666667,0.666667,0,0,0,13,7.090909822,6.410168357,4.05904405,0,6,3,EMI Users
6.820952394,1,5.621885271,5.621885271,0,0,0.142857,0.142857,0,0,0,1,7.090909822,7.146295805,5.207598712,0.142857,7,3,EMI Users
3.520675484,0.727273,5.720311777,0,5.720311777,0,0.666667,0,0.583333,0,0,8,8.006700845,5.90076464,5.114816194,0.428571,12,0,Cash Advance Lovers
7.61801189,1,7.729937509,7.208933369,6.829804548,0,1,0.166667,1,0,0,48,8.699681401,6.985691842,6.229180285,0,12,2,Inactive Customers
7.752065839,1,0,0,0,5.79503053,0,0,0,0.583333,10,0,7.824445931,6.522865191,6.577948759,0,12,1,Big Spenders
3.068148093,0.818182,3.995628589,0,3.995628589,0,0.25,0,0.166667,0,0,3,7.824445931,4.498674682,4.980263265,0,12,3,EMI Users
7.597033859,1,4.055257174,4.055257174,0,7.056325143,0.083333,0.083333,0,0.25,6,1,8.006700845,6.283608327,6.437145551,0,12,1,Big Spenders
8.610332146,1,7.798149574,6.252000218,7.55905911,8.02411273,0.916667,0.083333,0.916667,0.333333,4,25,8.922791624,7.169585674,7.177814402,0,12,2,Inactive Customers
6.925312853,1,0,0,0,4.866220526,0,0,0,0.083333,2,0,8.294299609,6.066425035,5.80774697,0,12,1,Big Spenders
4.345051723,0.909091,4.279717016,0,4.279717016,0,0.25,0,0.25,0,0,3,7.313886832,5.380169736,5.078162551,0,12,3,EMI Users
3.81442817,0.454545,7.043465546,6.983280104,4.218036035,0,0.416667,0.416667,0.166667,0,0,26,6.216606101,7.389859846,4.915887244,1,12,3,EMI Users
7.433219805,1,0,0,0,5.611949112,0,0,0,0.083333,1,0,8.006700845,6.307529595,6.087346345,0,12,1,Big Spenders
7.272370588,1,5.493102595,4.812265653,4.795790546,3.634626627,0.416667,0.083333,0.333333,0.083333,1,6,7.313886832,5.76682361,6.07275971,0,12,0,Cash Advance Lovers
7.319290588,0.75,0,0,0,7.791241434,0,0,0,0.375,11,0,7.824445931,5.942399127,6.098434478,0,8,1,Big Spenders
7.412563647,1,5.642970335,4.721173862,5.141663557,6.277718218,0.5,0.25,0.25,0.25,4,7,7.601402335,5.878958949,6.494452166,0,12,1,Big Spenders
7.412036744,0.909091,7.836559391,7.106786449,7.179506121,6.782243685,0.75,0.5,0.666667,0.25,4,48,7.824445931,7.166700799,7.318340116,0,12,2,Inactive Customers
8.126501062,1,0,0,0,7.610781282,0,0,0,0.5,18,0,8.412054873,6.871202085,6.813279469,0,12,1,Big Spenders
1.810985296,0.363636,3.935739532,3.935739532,0,0,0.166667,0.166667,0,0,0,2,6.908754779,5.308086156,4.702134243,0.333333,12,3,EMI Users
8.558871959,1,5.139731867,5.139731867,0,8.631999898,0.083333,0.083333,0,0.083333,1,1,8.699681401,8.712999675,7.524119922,0,12,1,Big Spenders
8.409383765,1,7.412124102,6.143112097,7.082917939,7.665662151,1,0.416667,1,0.666667,17,51,8.922791624,7.359499705,7.275662289,0,12,2,Inactive Customers
5.709827699,1,0,0,0,7.593322805,0,0,0,0.5,13,0,8.006700845,5.770558475,5.134067469,0,12,1,Big Spenders
2.713007759,1,3.688879454,0,3.688879454,0,0.166667,0,0.166667,0,0,2,7.313886832,4.604640976,4.319457892,0,12,3,EMI Users
6.301361919,1,4.725616339,4.725616339,0,6.817627736,0.083333,0.083333,0,0.166667,3,1,7.090909822,4.915708689,5.220060111,0,12,3,EMI Users
7.907462714,1,8.120868185,7.353081921,7.497728441,0,1,0.75,1,0,0,104,9.047939083,7.770912756,6.403925224,0,12,2,Inactive Customers
7.126288988,1,7.427144133,0,7.427144133,0,1,0,1,0,0,12,8.412054873,7.008634411,5.894074353,0,12,0,Cash Advance Lovers
7.281537842,1,7.313886832,0,7.313886832,0,1,0,1,0,0,12,8.412054873,8.212784888,7.920132223,0,12,0,Cash Advance Lovers
6.240297847,1,8.252732731,7.355845555,7.729198924,0,1,0.416667,1,0,0,28,8.699681401,8.250343232,5.29061635,0.416667,12,2,Inactive Customers
6.993874869,1,6.587522466,4.531846522,6.452127816,0,1,0.083333,1,0,0,20,6.908754779,6.806400738,7.283120893,0,12,0,Cash Advance Lovers
6.024380584,1,0,0,0,4.841277464,0,0,0,0.083333,2,0,7.313886832,7.342493925,4.922800757,0.083333,12,1,Big Spenders
7.29708466,0.818182,8.40527567,7.950724476,7.398761795,0,1,0.666667,1,0,0,67,8.294299609,8.375390923,6.648144828,0,12,2,Inactive Customers
3.38391978,0.454545,4.877180089,0,4.877180089,0,0.5,0,0.5,0,0,10,7.824445931,5.789857114,4.994536691,0,12,3,EMI Users
7.688870944,1,0,0,0,5.354704557,0,0,0,0.083333,1,0,7.824445931,6.376386863,6.702738831,0,12,1,Big Spenders
6.701763655,0.875,7.057114498,6.838501659,5.433722004,8.049012961,0.875,0.375,0.5,0.875,8,13,7.601402335,8.497301431,5.29277572,0.2,8,2,Inactive Customers
6.714174797,1,6.070737728,0,6.070737728,0,1,0,1,0,0,12,7.313886832,5.362824081,5.761453635,0,12,0,Cash Advance Lovers
3.729077598,1,6.091830109,0,6.091830109,0,0.916667,0,0.833333,0,0,17,8.517393171,5.940204452,5.012595764,0.5,12,0,Cash Advance Lovers
4.663090571,1,3.60386608,0,3.60386608,0,0.166667,0,0.166667,0,0,2,7.313886832,4.284813202,5.189094741,0,12,3,EMI Users
6.408107701,1,4.787491743,4.787491743,0,0,0.083333,0.083333,0,0,0,1,7.496097345,5.537559498,6.10156956,0,12,3,EMI Users
6.657822933,0.666667,0,0,0,7.507219812,0,0,0,0.5,8,0,7.601402335,4.508014893,5.160641426,0,6,1,Big Spenders
7.436891483,1,5.393945678,5.393945678,0,7.121619138,0.333333,0.333333,0,0.583333,19,6,7.496097345,7.132893716,6.884590999,0,12,1,Big Spenders
4.200233333,0.727273,6.271101847,4.860277413,5.993961427,0,0.5,0.083333,0.333333,0,0,6,7.496097345,6.235562221,4.89790094,0.454545,12,3,EMI Users
8.381461319,1,8.075641733,5.697093487,7.97871884,7.00917296,1,0.083333,1,0.166667,4,42,8.294299609,7.868099606,8.918295949,0,12,2,Inactive Customers
2.053301344,0.363636,7.876778869,7.481217617,6.759220467,0,0.333333,0.333333,0.333333,0,0,24,8.294299609,8.329828631,3.924885251,0,12,3,EMI Users
4.159618813,1,6.643216652,5.170483995,6.384452134,0,0.833333,0.083333,0.666667,0,0,11,7.972810784,6.657870094,5.037331284,0.8,12,0,Cash Advance Lovers
8.267879431,1,4.982030037,4.39432569,4.186315841,8.778524798,0.333333,0.083333,0.166667,0.833333,27,4,9.210440367,8.650131196,6.788208327,0,12,1,Big Spenders
7.299095092,1,5.858647185,0,5.858647185,0,0.916667,0,0.833333,0,0,11,7.313886832,6.272151619,6.217282832,0,12,0,Cash Advance Lovers
6.803772966,1,7.423759471,7.0914925,6.162514484,0,1,0.8,0.9,0,0,69,7.313886832,4.213760471,6.268857513,0,10,2,Inactive Customers
5.460306658,0.727273,6.70948725,6.653056559,3.828641396,0,0.25,0.166667,0.083333,0,0,6,8.517393171,6.983076236,5.198292961,0,12,3,EMI Users
3.488724656,0.272727,6.14525802,0,6.242223265,0,0.25,0,0.166667,0,0,6,7.824445931,6.644391838,4.272284032,0,12,3,EMI Users
6.553958005,1,3.042615859,3.042615859,0,5.040826699,0.083333,0.083333,0,0.25,3,1,8.160803921,5.392952196,5.810839229,0,12,1,Big Spenders
8.17807128,1,8.049002318,7.709945188,6.803782689,5.651424923,1,0.333333,1,0.166667,2,39,8.517393171,6.751623353,6.863977784,0,12,2,Inactive Customers
5.68319894,0.777778,6.056784013,0,6.056784013,7.624767351,0.333333,0,0.222222,0.444444,5,3,7.824445931,7.702201958,4.62786757,0.4,9,1,Big Spenders
3.65737341,1,5.990564142,0,5.990564142,0,1,0,1,0,0,12,7.824445931,6.065167286,5.232540997,1,12,0,Cash Advance Lovers
8.648304901,1,0,0,0,7.261534239,0,0,0,0.333333,7,0,8.699681401,7.261147236,7.563377852,0,12,1,Big Spenders
4.128425454,1,6.593866114,0,6.593866114,0,1,0,1,0,0,22,7.824445931,6.598569908,5.167439188,0.833333,12,0,Cash Advance Lovers
8.003215414,1,0,0,0,8.336578735,0,0,0,0.583333,15,0,8.699681401,6.797869771,6.988442815,0,12,1,Big Spenders
3.413138107,0.545455,6.256325692,6.053264948,4.572646994,0,0.5,0.083333,0.333333,0,0,6,8.294299609,5.946010147,4.618300623,0.181818,12,3,EMI Users
7.242378477,1,5.748309597,5.323009979,4.69738467,5.641641983,0.25,0.166667,0.083333,0.333333,8,6,7.496097345,6.388828696,6.2189841,0,12,1,Big Spenders
4.42966013,0.727273,6.067105273,0,6.067105273,0,0.5,0,0.416667,0,0,10,7.824445931,5.755979534,4.486668097,0.083333,12,0,Cash Advance Lovers
6.603587037,1,7.0668935,6.912285004,5.129662001,0,0.75,0.75,0.333333,0,0,26,8.294299609,7.646613678,5.306275204,0,12,2,Inactive Customers
5.194939362,1,6.210901236,6.210901236,0,0,0.416667,0.416667,0,0,0,6,7.090909822,5.677168627,5.19901101,0,12,3,EMI Users
4.026057959,1,6.350047669,0,6.350047669,0,1,0,1,0,0,44,8.006700845,6.392836239,5.180532273,1,12,0,Cash Advance Lovers
1.284204879,0.142857,3.786006165,3.786006165,0,0,0.142857,0.142857,0,0,0,2,5.707110265,4.975519081,3.905585368,0,7,3,EMI Users
7.742517518,1,6.608985296,5.786529215,6.032726445,8.166965648,0.583333,0.25,0.333333,0.75,14,9,8.517393171,8.083975982,6.554216694,0,12,1,Big Spenders
7.483826788,1,6.109247583,6.109247583,0,0,0.416667,0.416667,0,0,0,7,8.160803921,6.065036923,6.5386541,0,12,3,EMI Users
7.499731973,1,5.467638111,3.871201011,5.246497618,7.165438443,0.833333,0.083333,0.75,0.416667,12,11,7.601402335,6.617385337,6.133125288,0,12,1,Big Spenders
6.798284422,1,0,0,0,4.098109499,0,0,0,0.166667,2,0,6.908754779,5.723363215,5.611442709,0,12,1,Big Spenders
4.401927149,1,7.4020246,0,7.4020246,0,1,0,1,0,0,35,8.699681401,7.371934341,4.233233413,0.2,12,0,Cash Advance Lovers
4.535404759,0.272727,6.503809017,0,6.503809017,0,0.333333,0,0.333333,0,0,4,6.803505258,7.828658795,5.561224572,0,12,3,EMI Users
7.407839657,1,7.320526962,0,7.320526962,8.004411111,0.833333,0,0.833333,0.166667,3,11,8.160803921,8.275891437,7.289626571,0.083333,12,0,Cash Advance Lovers
7.081415651,1,6.714121985,5.056245805,6.504228292,0,0.5,0.166667,0.416667,0,0,18,7.090909822,6.687427319,6.53325777,0,12,0,Cash Advance Lovers
6.967225739,1,6.004479484,6.004479484,0,0,0.083333,0.083333,0,0,0,1,7.313886832,6.933163102,7.90415837,0,12,3,EMI Users
4.541981335,1,6.828430647,0,6.828430647,0,1,0,1,0,0,69,8.006700845,6.800226541,5.177384083,1,12,0,Cash Advance Lovers
7.369681519,1,5.225746674,5.225746674,0,6.024188887,0.083333,0.083333,0,0.25,3,2,7.824445931,6.307673982,5.966711144,0,12,1,Big Spenders
6.882571313,1,6.181671598,5.780681785,5.080285727,0,1,0.25,1,0,0,17,8.412054873,6.343318067,5.945124693,0,12,0,Cash Advance Lovers
7.81063015,1,6.149962905,6.149962905,0,6.841306457,0.416667,0.416667,0,0.083333,1,13,8.006700845,6.665982725,6.86676475,0,12,1,Big Spenders
6.946461495,1,5.582744146,0,5.582744146,0,0.416667,0,0.333333,0,0,5,6.908754779,6.03980783,6.652262769,0,12,0,Cash Advance Lovers
4.595516357,1,5.558217058,0,5.558217058,0,0.857143,0,0.714286,0,0,6,7.313886832,4.990934488,4.607776576,0,7,0,Cash Advance Lovers
5.184875832,0.636364,4.208417018,0,4.208417018,0,0.416667,0,0.416667,0,0,5,7.824445931,7.733964471,8.044844129,0,12,0,Cash Advance Lovers
7.455847093,1,5.003946306,5.003946306,0,8.167007684,0.083333,0.083333,0,0.416667,8,1,8.716207971,7.800823376,6.119236982,0,12,1,Big Spenders
6.854590229,1,0,0,0,6.476277839,0,0,0,0.25,3,0,8.77971129,7.790211183,8.277470699,0,12,1,Big Spenders
6.272721974,1,6.474954945,6.183303173,5.106551351,0,0.666667,0.25,0.333333,0,0,12,6.908754779,5.970487221,5.369451073,0,12,0,Cash Advance Lovers
5.060841978,1,7.483109424,0,7.483109424,0,1,0,0.916667,0,0,22,9.169622539,7.20065105,5.227256335,0.916667,12,0,Cash Advance Lovers
7.132119524,1,7.85469548,7.85469548,0,6.397822583,0.583333,0.583333,0,0.166667,2,34,8.22977775,8.246057999,8.171124647,0.090909,12,2,Inactive Customers
8.177694146,1,8.943220116,8.851561788,6.5095438,0,0.666667,0.666667,0.333333,0,0,45,8.853808275,7.932381922,6.665349784,0,12,2,Inactive Customers
1.752089415,0.363636,3.503152104,0,3.503152104,0,0.083333,0,0.083333,0,0,1,8.699681401,5.226993396,4.833639132,0.5,12,3,EMI Users
7.564825937,1,7.66582372,7.149563556,6.758791126,6.789285154,1,0.583333,0.916667,0.166667,4,53,8.682877107,6.880308129,6.190577595,0,12,2,Inactive Customers
6.139709155,1,8.160229634,6.442301284,7.962812675,0,1,0.416667,1,0,0,130,8.006700845,8.183690114,5.167419275,0.166667,12,2,Inactive Customers
5.82906122,1,5.848344473,3.842672927,5.707143487,0,0.75,0.083333,0.75,0,0,10,6.908754779,4.634835934,5.688590932,0,12,0,Cash Advance Lovers
7.335051091,1,7.299783853,6.841188035,6.301482799,0,0.916667,0.25,0.833333,0,0,27,8.006700845,6.925114951,5.935272592,0,12,2,Inactive Customers
4.199497881,1,6.17586727,0,6.17586727,0,0.75,0,0.666667,0,0,12,7.244941546,6.099207231,5.263985117,0.6,12,0,Cash Advance Lovers
7.235582681,1,5.431798758,5.184924679,3.931825633,6.868588797,0.083333,0.083333,0.083333,0.083333,6,2,8.006700845,5.769426634,5.96452568,0,12,1,Big Spenders
6.211624741,1,6.347284125,4.958639999,6.062714869,7.168639612,0.75,0.166667,0.583333,0.166667,5,10,7.972810784,6.648055521,5.428162952,0,12,0,Cash Advance Lovers
7.505574944,1,6.392754284,0,6.392754284,7.460352094,0.833333,0,0.833333,0.583333,11,10,8.006700845,6.794180672,6.163699881,0,12,1,Big Spenders
4.06177972,0.727273,6.550280015,4.565805462,6.404070763,0,0.666667,0.166667,0.5,0,0,16,8.699681401,6.267019898,4.762822571,0.454545,12,0,Cash Advance Lovers
7.5077122,1,5.120266677,4.765416535,3.931825633,7.428691378,0.4,0.2,0.2,0.4,13,5,8.517393171,8.128554685,6.256605572,0,10,1,Big Spenders
6.897451728,1,0,0,0,8.713867782,0,0,0,0.5,17,0,8.517393171,8.504745383,5.412459618,0.2,6,1,Big Spenders
7.519214161,1,4.434500482,0,4.434500482,0,0.083333,0,0.083333,0,0,3,7.601402335,6.40406571,6.926819774,0,12,1,Big Spenders
7.099457151,1,5.211015038,5.211015038,0,5.381230313,0.25,0.25,0,0.166667,2,8,7.170888479,6.241556168,6.240275485,0,12,1,Big Spenders
6.170557523,1,4.283310662,4.283310662,0,0,0.083333,0.083333,0,0,0,1,6.552507887,5.778757598,5.384795018,0,12,3,EMI Users
2.708855743,0.818182,5.11252981,0,5.11252981,0,0.75,0,0.75,0,0,9,8.517393171,5.393152324,5.06754186,0.9,12,0,Cash Advance Lovers
7.177115155,1,4.641984159,0,4.641984159,0,0.833333,0,0.75,0,0,10,8.006700845,6.764739495,5.666873547,0,12,0,Cash Advance Lovers
6.988093055,1,5.841280988,5.841280988,0,0,0.25,0.25,0,0,0,4,7.090909822,6.238164981,5.648209026,0,12,3,EMI Users
6.963185237,1,7.30194371,7.30194371,0,0,0.333333,0.333333,0,0,0,6,7.313886832,7.258143353,7.913775583,0,12,3,EMI Users
6.967335848,1,0,0,0,7.297672146,0,0,0,0.545455,10,0,7.601402335,6.01215051,5.627925873,0,11,1,Big Spenders
6.329240892,1,0,0,0,5.705528539,0,0,0,0.083333,1,0,6.685860947,6.123336486,5.294185618,0,12,1,Big Spenders
5.019602792,1,6.947860216,0,6.947860216,0,1,0,1,0,0,12,6.908754779,6.892802409,5.133420577,0.2,12,0,Cash Advance Lovers
7.206752544,1,0,0,0,6.306988091,0,0,0,0.25,4,0,7.313886832,5.577578729,6.58449162,0,12,1,Big Spenders
6.75416022,0.9,0,0,0,2.950628574,0,0,0,0.1,1,0,6.803505258,5.399017947,5.530876591,0,10,1,Big Spenders
6.82103333,1,3.842672927,3.842672927,0,0,0.083333,0.083333,0,0,0,1,6.908754779,5.418748675,5.804714781,0,12,3,EMI Users
7.263053581,1,4.644390899,4.644390899,0,0,0.166667,0.166667,0,0,0,2,7.313886832,6.382444466,6.249021249,0,12,3,EMI Users
2.118130262,0.181818,4.682131227,4.682131227,0,0,0.083333,0.083333,0,0,0,1,8.294299609,6.378453255,4.486447189,0,12,3,EMI Users
5.560055597,1,6.724553335,0,6.724553335,0,1,0,1,0,0,51,7.824445931,5.905783203,5.162675743,0,12,0,Cash Advance Lovers
4.751921593,1,6.516193076,0,6.516193076,0,0.666667,0,0.666667,0,0,12,6.908754779,6.510679993,5.360694964,0.083333,12,0,Cash Advance Lovers
3.280024582,1,5.420534999,0,5.420534999,0,1,0,1,0,0,12,7.901377354,5.453834896,5.116955111,0.416667,12,0,Cash Advance Lovers
7.039352633,1,0,0,0,4.31582596,0,0,0,0.166667,2,0,7.090909822,5.701058314,6.097170242,0,12,1,Big Spenders
8.819981407,1,6.908724809,6.695440386,5.264036433,7.581400347,0.75,0.416667,0.416667,0.166667,2,17,8.922791624,8.322540603,8.002588587,0,12,2,Inactive Customers
7.132709766,1,6.204638567,0,6.204638567,0,0.727273,0,0.727273,0,0,12,6.908754779,5.195026768,9.037435623,0,11,0,Cash Advance Lovers
5.054181606,0.818182,6.899047476,6.899047476,0,0,0.333333,0.333333,0,0,0,8,8.294299609,6.915291492,4.227813295,0.181818,12,3,EMI Users
3.373435701,0.909091,5.345200952,0,5.345200952,0,0.833333,0,0.75,0,0,10,6.908754779,5.234100559,5.118285004,0.375,12,0,Cash Advance Lovers
7.020838014,1,0,0,0,7.583149715,0,0,0,0.428571,6,0,7.601402335,5.269448955,5.43319521,0,7,1,Big Spenders
7.761526185,1,0,0,0,7.580061348,0,0,0,0.428571,9,0,7.989899375,8.2382703,8.227912879,0,7,1,Big Spenders
6.803829783,0.909091,0,0,0,7.007445953,0,0,0,0.166667,6,0,7.244941546,5.254015,5.381181524,0,12,1,Big Spenders
8.145701519,1,8.755036175,8.081246195,8.042471248,7.744472445,1,0.75,1,0.5,12,118,8.517393171,8.626387316,7.478071071,0,12,2,Inactive Customers
6.054426165,0.375,7.090909822,7.090909822,0,0,0.125,0.125,0,0,0,1,7.090909822,4.065023744,4.055607372,0,8,3,EMI Users
3.464396225,0.454545,6.057369322,0,6.483947977,0,0.5,0,0.5,0,0,19,7.090909822,6.135163516,4.69840638,0,12,0,Cash Advance Lovers
7.734259717,1,5.48172167,0,5.48172167,7.935844663,0.75,0,0.75,0.25,3,9,8.006700845,7.559948144,6.224711431,0,12,0,Cash Advance Lovers
8.215177991,1,0,0,0,7.799633749,0,0,0,0.416667,8,0,8.294299609,6.881570523,7.331059197,0,12,1,Big Spenders
2.73955494,0.571429,4.909709376,0,4.909709376,0,0.571429,0,0.428571,0,0,4,8.006700845,5.055259536,4.637959541,1,7,0,Cash Advance Lovers
7.452097889,1,4.761404408,3.842672927,4.26633516,4.994559156,0.5,0.083333,0.5,0.25,4,7,7.550135342,6.095699832,6.70315687,0,12,1,Big Spenders
5.314811473,0.888889,7.496097345,0,7.496097345,0,0.888889,0,0.888889,0,0,9,6.908754779,7.315614196,4.981528505,0.571429,9,0,Cash Advance Lovers
2.100055727,0.454545,4.143134726,0,4.143134726,0,0.166667,0,0.083333,0,0,2,8.006700845,4.895177707,3.969365145,0.142857,12,3,EMI Users
7.363149036,1,8.065412904,7.371350921,7.373807361,6.107402482,0.9,0.5,0.6,0.3,6,55,7.650168701,7.760601609,7.441858791,0.1,10,2,Inactive Customers
6.195106172,1,7.277551758,6.997815337,5.869861725,0,0.727273,0.363636,0.636364,0,0,17,8.160803921,7.110057456,5.24921861,0,11,2,Inactive Customers
6.50171758,1,0,0,0,2.983984842,0,0,0,0.083333,1,0,6.552507887,3.842679272,8.035388624,0,12,1,Big Spenders
2.496504138,0.636364,5.303304908,0,5.303304908,0,0.5,0,0.416667,0,0,6,8.006700845,5.827537209,5.222118287,1,12,0,Cash Advance Lovers
